fideid, sex, name, rating, country, title, k, birthday, avrisk, gamecount, oprating 
2922029, F, Krasteva Beloslava, 2315, BUL, FM, 20, 2004, 136.64464829751725, 63, 2141.9206349206347 
2924056, F, Toncheva Nadya, 2194, BUL, FM, 20, 2005, 133.9252298326322, 21, 2058.3333333333335 
2925397, M, Terziev Dimo, 2123, BUL, CM, 40, 2004, 131.26502941413185, 22, 2298.590909090909 
3000010, M, Rodriguez Vila Andres, 2442, URU, GM, 10, 1973, 132.72107548212185, 98, 2333.8367346938776 
3000028, M, Roselli Mailhe Bernardo, 2387, URU, IM, 10, 1965, 133.8447361409506, 76, 2283.6710526315787 
3000311, M, Carvalho Guillermo, 2154, URU, CM, 20, 1967, 137.75662945847077, 38, 2049.8684210526317 
3000354, M, Sosa Macho Juan Manuel, 2112, URU, NULL, 20, 1974, 137.69736360131142, 30, 2080.4666666666667 
3000400, M, Curi Gabriel, 2143, URU, FM, 20, 1967, 135.96798094094768, 56, 2120.089285714286 
3000419, M, Saralegui Mario, 2014, URU, NULL, 20, 1949, 138.0393406735996, 26, 1847.3846153846155 
3000451, M, Pichuaga Juan Pablo, 2004, URU, CM, 20, 1967, 133.96056581639158, 22, 1996.8636363636363 
300047, M, Blatny Pavel, 2329, CZE, GM, 10, 1968, 131.90081062358362, 36, 2276.75 
3000486, M, Muniz Rafael, 2169, URU, FM, 20, 1976, 131.11126319817407, 47, 2173.1702127659573 
3000494, M, Granara Barreto Sebastian, 2146, URU, FM, 20, 1978, 136.16378130137426, 36, 2057.6944444444443 
3000508, M, Larrea Manuel, 2227, URU, FM, 20, 1980, 130.71670603858448, 34, 2192.5882352941176 
300071, M, Hracek Zbynek, 2548, CZE, GM, 10, 1970, 128.416256522973, 75, 2496.2533333333336 
3000850, M, Lopez Falcon Jorge, 2049, URU, NULL, 20, 1972, 130.34580672071024, 31, 1934.4516129032259 
300110, M, Hausner Ivan, 2279, CZE, IM, 10, 1952, 133.39520734085718, 46, 2300.2608695652175 
3001245, M, Soto Nicolas, 1973, URU, NULL, 20, 1982, 136.41906002203265, 32, 1954.5625 
3001270, M, Durante Aurelio, 1980, URU, NULL, 20, 1962, 140.06691263807053, 30, 1958.3666666666666 
3001288, M, Barbero Sendic Alejandro, 2343, ESP, FM, 10, 1991, 134.72803856770923, 44, 2336.6363636363635 
300128, M, Jansa Vlastimil, 2390, CZE, GM, 10, 1942, 128.82927602990003, 28, 2366.0714285714284 
3001571, M, Michailov Matias, 2268, URU, NULL, 20, 1995, 140.1661134862356, 23, 2212.0434782608695 
300160, M, Haba Petr, 2451, CZE, GM, 10, 1965, 131.3408999574608, 23, 2359.086956521739 
3001717, M, Coppola Claudio, 2302, URU, IM, 20, 1992, 129.87379738218416, 45, 2205.222222222222 
300179, M, Nun Jiri, 2304, CZE, IM, 10, 1957, 131.79022692346277, 23, 2277.608695652174 
3002179, M, Carbone Diego, 2316, URU, FM, 20, 1992, 137.30946009022531, 50, 2122.86 
300306, M, Rasik Vitezslav, 2421, CZE, GM, 10, 1973, 135.566933703505, 41, 2403.5853658536585 
3003612, M, Campora Edgardo, 1677, URU, NULL, 20, 1995, 136.36371835858802, 35, 1729.9714285714285 
3003809, M, Lopez Azambuja Nicolas, 2280, URU, FM, 20, 1986, 131.84337232877598, 51, 2231.4901960784314 
3005011, M, Avedisian Alexander, 1853, URU, NULL, 20, 1974, 139.74356698119752, 49, 1817.3877551020407 
3005062, M, Rodriguez Farias Eduardo, 1919, URU, NULL, 20, 1974, 133.51601878205489, 33, 1898.4242424242425 
300535, M, Votava Jan, 2477, CZE, GM, 10, 1974, 129.34194024350745, 36, 2399.6666666666665 
300560, M, Polak Tomas, 2513, CZE, GM, 10, 1974, 132.38295457314607, 41, 2437.5853658536585 
300586, M, Zpevak Pavel, 2333, CZE, IM, 10, 1958, 135.1954237461458, 50, 2199.0 
300632, M, Babula Milan, 2118, CZE, IM, 20, 1950, 127.83991639759643, 36, 2092.6944444444443 
300659, M, Velicka Petr, 2365, CZE, GM, 10, 1967, 133.83847207626408, 47, 2363.531914893617 
3006778, M, Gomez Troccoli Martin, 2017, URU, NULL, 20, 1996, 136.15441170759266, 30, 1869.8333333333333 
300683, F, Richtrova Eliska, 2168, CZE, WGM, 20, 1959, 138.5153016638389, 21, 2108.809523809524 
3007448, M, Dotta Gian Franco, 2001, URU, CM, 20, 1999, 134.22945655802104, 29, 1975.8275862068965 
3007570, F, Malan Lucia, 1725, URU, WCM, 20, 2002, 133.7895960645476, 21, 1897.2857142857142 
3007642, M, Suarez Pedro, 2066, URU, CM, 20, 2002, 133.35715806824743, 39, 2027.8461538461538 
3007669, M, Vazquez Facundo, 2317, URU, FM, 20, 2004, 131.44155366053772, 51, 2003.9803921568628 
3008959, F, Podesta Sofia, 1353, URU, NULL, 40, 2007, 137.43282412212423, 25, 1736.4 
3009157, M, Zaruski Julio, 1781, URU, NULL, 20, 1961, 140.3402386559593, 34, 1874.6176470588234 
3009530, M, Kulik Nicolas, 1745, URU, NULL, 40, 2007, 139.41792242799056, 31, 1542.3870967741937 
3009785, M, Manteiga Franco, 1905, URU, NULL, 40, 2004, 134.7722240192887, 35, 1776.2571428571428 
3009939, M, Ramos Correa Gabriel, 1882, URU, NULL, 20, 1990, 129.05551524119497, 22, 1809.5454545454545 
300993, M, Jurek Josef, 2211, CZE, IM, 10, 1954, 136.41871831790874, 60, 2218.55 
3010066, M, Palacio Enzo, 1946, URU, NULL, 20, 2000, 142.76169591036575, 42, 1899.0238095238096 
3010449, M, Ramirez Agustin, 1669, URU, NULL, 40, 2006, 140.05574333033516, 31, 1733.2903225806451 
3010805, M, Castagnet Carlos, 1583, URU, NULL, 20, 1959, 144.4632685635257, 25, 1627.72 
3011127, M, Olivera Omar, 1363, URU, NULL, 20, 1953, 134.04242588145593, 27, 1529.3703703703704 
3011496, M, Sardi Anibal, 1622, URU, NULL, 20, 1965, 132.18978497233246, 22, 1669.5 
301175, M, Michenka Jozef, 2315, CZE, IM, 10, 1955, 135.05524105341914, 28, 2263.25 
301183, M, Netusil Miloslav, 2163, CZE, FM, 20, 1956, 130.60657167718537, 32, 2171.28125 
301264, M, Babula Vlastimil, 2551, CZE, GM, 10, 1973, 132.51671179361176, 75, 2403.0666666666666 
301477, M, Freisler Pavel, 2255, CZE, IM, 10, 1963, 135.71197007752917, 23, 2202.6521739130435 
301647, M, Vokoun Jan, 2004, CZE, FM, 20, 1948, 132.26098697796985, 28, 2236.4285714285716 
301841, M, Vavra Pavel, 2320, CZE, IM, 10, 1976, 133.95556450657622, 29, 2339.5172413793102 
302244, M, Lys Josef, 2019, CZE, FM, 20, 1957, 134.0767701797374, 51, 2105.901960784314 
302759, M, Pulpan Jakub, 2403, CZE, IM, 10, 1998, 133.033052414839, 80, 2365.725 
302996, M, Folk Petr, 2140, CZE, NULL, 20, 1963, 136.51548227020328, 25, 2057.92 
303224, M, Jirovsky Milos, 2460, CZE, GM, 10, 1974, 135.17738401876974, 28, 2388.5 
303690, M, Obsivac Josef, 2281, CZE, FM, 20, 1968, 128.64065753848948, 26, 2270.576923076923 
303976, M, Michalek Jan, 2251, CZE, IM, 10, 1969, 137.41253936490622, 22, 2244.0 
304760, M, Stocek Jiri, 2555, CZE, GM, 10, 1977, 133.3667139301588, 90, 2426.4222222222224 
304824, M, Jedlicka Ales, 2193, CZE, FM, 20, 1971, 133.04683084195048, 56, 2158.714285714286 
305200, M, Vybiral Zdenek, 2132, CZE, NULL, 20, 1971, 127.97884403390321, 21, 2239.6190476190477 
305243, M, Neuman Petr, 2392, CZE, GM, 10, 1978, 136.79537106172356, 84, 2277.1309523809523 
305650, F, Ptacnikova Lenka, 2074, ISL, WGM, 20, 1976, 132.0754585861888, 58, 2031.9655172413793 
307033, F, Sikorova Olga, 2127, CZE, WGM, 20, 1975, 137.19162535706272, 39, 2172.4102564102564 
307106, M, Vyskocil Neklan, 2302, CZE, IM, 10, 1972, 134.04950387189305, 32, 2252.46875 
307165, M, Simacek Pavel, 2472, CZE, GM, 10, 1979, 134.61187551953645, 80, 2406.9875 
307424, M, Cvek Robert, 2479, CZE, GM, 10, 1979, 138.84607499246286, 28, 2434.5714285714284 
307432, M, Belunek Vladimir, 2179, CZE, FM, 10, 1973, 130.53869995583452, 28, 2227.0714285714284 
307440, M, Valenta Vit Vaclav, 1984, CZE, FM, 20, 1978, 134.31367928479852, 37, 2126.7297297297296 
308560, M, Turner Jan, 2303, CZE, NULL, 10, 1973, 131.537047140833, 23, 2251.1304347826085 
308633, M, Konopka Michal, 2358, CZE, IM, 10, 1966, 132.90508304945115, 24, 2345.6666666666665 
308781, M, Vojta Tomas, 2320, CZE, FM, 10, 1976, 135.83964230041173, 31, 2248.7419354838707 
30900255, M, Proleiko Julian, 2220, USA, NULL, 20, 1999, 135.14145568484523, 45, 2312.8888888888887 
30901561, M, Jacobson Brandon, 2551, USA, GM, 10, 2003, 131.0539477040032, 99, 2454.8585858585857 
30903114, M, Guo Arthur, 2445, USA, IM, 10, 2006, 136.55624432391514, 38, 2269.5526315789475 
30908124, M, Wang Jason, 2345, USA, FM, 20, 2006, 137.6712068805894, 26, 2376.846153846154 
30908132, F, Wu Rochelle, 2298, USA, FM, 20, 2006, 134.07470814321672, 49, 2269.4897959183672 
30908604, M, Ghazarian Kirk, 2469, USA, IM, 10, 2006, 128.77579402850844, 25, 2338.2 
30908922, M, Kumar Naman, 2041, USA, NULL, 40, 2006, 135.64748607849154, 50, 2179.22 
30909040, M, Kumar Nikhil, 2336, USA, IM, 10, 2004, 137.57993328290664, 76, 2276.407894736842 
309095, M, Navara David, 2680, CZE, GM, 10, 1985, 134.49413408549609, 211, 2614.104265402844 
30909694, M, Yoo Christopher Woojin, 2573, USA, GM, 10, 2006, 136.13994107819184, 84, 2452.9166666666665 
30911370, M, Wang Justin, 2471, USA, IM, 10, 2005, 134.50911996189268, 75, 2427.76 
309125, M, Matras Ondrej, 2153, CZE, FM, 20, 1978, 127.12516419019857, 21, 2110.3809523809523 
30914477, M, Ke Ivan, 2305, USA, NULL, 20, 2003, 141.0619672917132, 25, 2390.2 
30919754, M, Grabinsky Joshua, 2153, USA, CM, 40, 2004, 143.12542582429847, 23, 2438.217391304348 
30919991, M, Kolay Alex, 2273, USA, FM, 40, 2005, 133.6144365026335, 50, 2246.0 
30920019, M, Mishra Abhimanyu, 2549, USA, GM, 10, 2009, 133.86407295803357, 92, 2346.945652173913 
30920302, M, Kondakov Adrian, 2030, USA, CM, 40, 2007, 143.27630852601416, 29, 2171.862068965517 
30931835, M, Tsay Vincent, 2320, USA, FM, 20, 2005, 133.0387508998872, 41, 2368.390243902439 
30931967, M, Zhou Liran, 2409, USA, FM, 10, 2008, 134.4374044190398, 51, 2279.627450980392 
30939941, M, Li Eric, 2362, USA, FM, 10, 2007, 136.11259264834356, 21, 2116.9523809523807 
30940303, M, Liang Jason, 2492, USA, IM, 10, 2007, 136.17258055427962, 22, 2262.7272727272725 
309656, M, Kulhanek Tomas, 2335, CZE, IM, 10, 1978, 133.1987241681975, 44, 2228.068181818182 
310204, M, Movsesian Sergei, 2624, ARM, GM, 10, 1978, 135.12492090425434, 138, 2525.3333333333335 
311030, M, Jasny Stanislav, 2246, CZE, IM, 10, 1978, 134.26754794633214, 47, 2293.127659574468 
311111, M, Volosin Leon, 2401, CZE, GM, 10, 1964, 133.04122650712563, 25, 2270.72 
311707, M, Cernousek Lukas, 2434, CZE, IM, 10, 1983, 133.28594095342618, 76, 2413.184210526316 
311928, M, Soural Jan, 2216, CZE, NULL, 20, 1976, 129.71746455803495, 23, 2116.086956521739 
313998, M, Vesselovsky Serguei, 2295, CZE, IM, 10, 1952, 134.7486104015968, 32, 2256.15625 
315060, M, Bartos Jan, 2123, CZE, FM, 20, 1966, 130.60765739015184, 32, 2219.625 
315222, M, Kapusta Petr, 2150, CZE, NULL, 20, 1983, 132.04255036386874, 26, 2133.730769230769 
315303, M, Zilka Stepan, 2602, CZE, GM, 10, 1988, 137.05414881775374, 42, 2349.0714285714284 
316385, M, Laznicka Viktor, 2622, CZE, GM, 10, 1988, 135.7398934074366, 98, 2540.3469387755104 
316938, M, Kubos Rostislav, 2167, CZE, NULL, 20, 1970, 136.92144009315416, 25, 2045.36 
317500, M, Malik Jan, 2261, CZE, FM, 20, 1985, 133.12629787844267, 24, 2298.9583333333335 
318299, M, Petr Martin, 2494, CZE, GM, 10, 1988, 136.9530905530356, 32, 2359.8125 
318396, M, Vymazal Bronislav, 2324, CZE, NULL, 20, 1987, 132.31769473684653, 24, 2388.2916666666665 
3200035, M, Johansen Darryl K, 2360, AUS, GM, 10, 1959, 127.85924348499984, 29, 2330.793103448276 
32005504, M, Gil Ojeda Jorge, 1897, ESP, NULL, 20, 2002, 133.21609160807404, 20, 2143.85 
32010036, F, Represa Perez Mireya, 2145, ESP, WFM, 20, 2001, 136.44686793462, 53, 2128.3207547169814 
32010150, M, Galiana Fernandez Adrian, 2374, ESP, FM, 20, 2001, 130.77710223921227, 26, 2198.769230769231 
32010311, M, Garcia Ramos Daniel, 2439, ESP, IM, 10, 1999, 134.43641786333663, 58, 2246.206896551724 
32011601, M, Garriga Cazorla Pere, 2483, ESP, IM, 10, 1998, 135.85471621045448, 62, 2427.8870967741937 
320242, F, Pilsova Karolina, 2260, CZE, WGM, 20, 1993, 136.30033082133585, 46, 2223.391304347826 
3202534, M, Zhao Zong-Yuan, 2510, AUS, GM, 10, 1986, 135.773890963627, 32, 2308.75 
32029969, M, Carbonell Sancho Marc, 2384, ESP, FM, 20, 2004, 132.60657462243736, 26, 2184.4615384615386 
3203301, M, Lane Gary W, 2343, AUS, IM, 10, 1964, 130.55864986132204, 45, 2291.177777777778 
3203689, M, Stojic Dusan, 2219, AUS, FM, 20, 1989, 135.4546046363673, 27, 2231.296296296296 
3203824, M, Song Raymond, 2512, TPE, IM, 10, 1994, 134.8471668357399, 121, 2371.719008264463 
32041543, M, Perez Garcia Alejandro, 2355, ESP, IM, 10, 2000, 131.52970265370502, 23, 2261.478260869565 
3204405, M, Ly Moulthun, 2481, AUS, GM, 10, 1991, 135.7285141129247, 27, 2306.814814814815 
32045611, M, Sole Pijuan Ferran, 2157, ESP, FM, 20, 2001, 137.2490692876905, 28, 2126.75 
3204731, M, Ikeda Junta, 2444, AUS, IM, 10, 1991, 134.78651463551287, 32, 2303.59375 
32049048, M, Martinez Fernandez Adrian, 2368, ESP, FM, 20, 2001, 133.09586636621367, 54, 2291.203703703704 
32059566, M, Plazuelo Pascual Juan, 2449, ESP, IM, 10, 2001, 132.26438239482985, 56, 2363.8571428571427 
32060777, M, Lianes Garcia Marcos, 2406, ESP, IM, 10, 2002, 130.2889681875059, 23, 2286.0 
32065698, F, Rodriguez Redondo Adhara, 2088, ESP, WFM, 40, 2004, 138.67023395099136, 32, 2116.8125 
32065930, M, Alvarez Albiol Victor, 2240, ESP, FM, 20, 2003, 135.1009993276205, 30, 2000.1 
32067607, M, Ayats Llobera Gerard, 2464, ESP, IM, 10, 2001, 131.5300195853079, 77, 2287.7402597402597 
3206882, M, Tan Justin, 2503, AUS, GM, 10, 1997, 133.86586245709555, 69, 2407.391304347826 
32074980, M, Alvarez Alonso Alberto, 1997, ESP, NULL, 20, 2001, 139.26605762618252, 33, 2098.757575757576 
32080190, M, Gines Esteo Pedro Antonio, 2492, ESP, IM, 10, 2004, 138.88191890929556, 66, 2407.6363636363635 
32082681, F, Guillo Longares Cecilia, 1999, ESP, WFM, 40, 2004, 138.9431823578102, 32, 2073.09375 
32084030, F, Garcia Martin Marta, 2301, ESP, IM, 10, 2000, 133.29196594615155, 49, 2298.795918367347 
3208516, M, Buciu Aurel-John, 1665, AUS, CM, 20, 1965, 131.9121400999169, 22, 1905.0454545454545 
32086296, M, Toquero Gracia Pau, 1992, ESP, NULL, 20, 2001, 139.98948425324917, 22, 2134.8636363636365 
32086385, M, Brunet Gil Pol, 2047, ESP, NULL, 20, 2002, 133.9726323009687, 21, 1888.857142857143 
32086440, M, Marzo Pie Xavier, 2065, ESP, NULL, 20, 2001, 132.5483064554564, 30, 2085.733333333333 
32086857, M, Sama Salinas Hector, 2350, ESP, FM, 20, 2002, 135.9500544083584, 26, 2278.153846153846 
32089147, M, Perez Perez Gabriel, 2188, ESP, CM, 20, 2003, 132.30584989036672, 33, 2130.3030303030305 
3208923, M, Smirnov Anton, 2586, AUS, GM, 10, 2001, 134.87847941325975, 67, 2486.313432835821 
32096542, M, Guerra Rivera Salvador, 2290, ESP, FM, 10, 2002, 133.79286768635194, 44, 2205.3863636363635 
32096585, M, Henderson de La Fuente Lance, 2506, AND, GM, 10, 2003, 132.14718054199034, 108, 2457.537037037037 
32098952, M, Masague Artero Guerau, 2297, ESP, FM, 20, 2003, 134.0859675555291, 36, 2251.5 
321133, M, Caletka Radomir, 2292, CZE, FM, 20, 1986, 128.52310346967312, 26, 2371.230769230769 
321141, M, Cerveny Martin, 2399, CZE, IM, 10, 1983, 138.20937415255327, 38, 2360.4210526315787 
3211681, M, McClymont Brodie, 2414, AUS, IM, 10, 1992, 134.28018294501632, 29, 2289.2413793103447 
3219941, M, Winkelman Albert, 2241, AUS, FM, 20, 2003, 133.23215169400734, 41, 2255.3414634146343 
322016, M, Cerveny Petr, 2321, CZE, FM, 10, 1987, 134.20628351767567, 30, 2242.233333333333 
322121, M, Kociscak Jiri, 2479, CZE, IM, 10, 1993, 134.91338354313245, 42, 2461.5714285714284 
3221385, M, Maguire Tom, 2135, AUS, NULL, 20, 1999, 131.98841854822712, 25, 2241.36 
322156, M, Krejci Jan, 2516, CZE, GM, 10, 1992, 133.62252649475178, 45, 2450.3333333333335 
322202, M, Ponizil Cyril, 2486, CZE, IM, 10, 1991, 135.9971107451571, 25, 2482.84 
322237, M, Roubalik Jakub, 2379, CZE, NULL, 10, 1991, 130.85389150176118, 52, 2398.5384615384614 
3228690, M, Asaka Samuel, 2256, AUS, NULL, 20, 2002, 129.49692023298715, 25, 2219.24 
322890, M, Bures Jaroslav, 2417, CZE, IM, 10, 1993, 137.14665997834183, 27, 2383.6296296296296 
323195, M, Sodoma Jan, 2316, CZE, IM, 10, 1983, 140.17529815071785, 30, 2247.733333333333 
324226923, M, Ribeiro Matheus Mendes Domingues, 2192, BRA, CM, 40, 2005, 134.74406728634654, 25, 1962.8 
3243591, M, Rahman Mohammad, 1488, AUS, NULL, 40, 1981, 138.95531315908283, 27, 2144.5925925925926 
325511, M, Zwardon Vojtech, 2487, CZE, IM, 10, 1990, 137.40485817018336, 80, 2362.525 
325740, M, Plat Vojtech, 2546, CZE, GM, 10, 1994, 132.83807838047633, 134, 2387.634328358209 
329517, M, Rabatin Jakub, 2282, CZE, FM, 20, 1994, 132.2847479881733, 27, 2290.814814814815 
330027, M, Kriebel Tadeas, 2523, CZE, IM, 10, 1995, 132.36575606262554, 78, 2372.3333333333335 
3301478, M, Gemy Jose Daniel, 2354, BOL, IM, 10, 1992, 131.7884004937398, 28, 2299.6785714285716 
330221, F, Miturova Magdalena, 2150, CZE, WIM, 20, 1993, 136.39042831558993, 34, 2183.323529411765 
3303187, M, Aguilar Luis Miguel, 2195, BOL, FM, 20, 1999, 139.61341488034756, 26, 2112.230769230769 
330590, M, Szotkowski Jakub, 2316, CZE, IM, 10, 1997, 130.4421125859651, 34, 2418.1470588235293 
331708, M, Kraus Tomas, 2467, CZE, IM, 10, 1995, 132.6559555343724, 72, 2429.6805555555557 
332127, M, Mrazek Lumir, 2311, CZE, FM, 20, 1993, 134.35925303411594, 36, 2279.1944444444443 
332330, M, Slampa Jan, 2231, CZE, NULL, 20, 1996, 133.6956494714404, 21, 2229.3333333333335 
333190, M, Rut Vojtech, 2087, CZE, NULL, 20, 1991, 135.94232089852346, 21, 2046.6190476190477 
334030, F, Zpevakova Jana, 2085, CZE, WFM, 20, 1994, 139.8111075066051, 26, 2134.730769230769 
338176, M, Rubes Jan, 2396, CZE, FM, 10, 1995, 133.38742498538716, 51, 2326.6862745098038 
339369, M, Mikes Jan, 2361, CZE, NULL, 10, 1996, 140.57518499363687, 31, 2239.8064516129034 
3400042, M, Vasquez Schroeder Rodrigo, 2515, CHI, GM, 10, 1969, 134.25656742002792, 109, 2305.4036697247707 
3404650, M, Castellanos Rodriguez Renier, 2474, ESP, IM, 10, 1982, 131.54525095483177, 61, 2471.098360655738 
3406903, M, Garcia Cardenas Pablo, 2422, CHI, IM, 10, 1989, 131.84194925822285, 22, 2267.4545454545455 
3407128, M, Salinas Herrera Pablo, 2514, CHI, GM, 10, 1994, 135.89112436881908, 69, 2384.5942028985505 
3409350, M, Henriquez Villagra Cristobal, 2587, CHI, GM, 10, 1996, 134.264420882647, 103, 2465.233009708738 
3409392, M, Valenzuela Gomez Fernando, 2368, CHI, IM, 10, 1991, 132.49600241028799, 76, 2310.9868421052633 
3409422, M, Abarca Gonzalez Nicolas, 2387, CHI, IM, 10, 1993, 129.36072390202236, 32, 2380.0625 
34100200, F, Lysenko Margarita, 2228, RUS, WIM, 20, 1999, 130.94089513022195, 108, 2251.8425925925926 
34101257, M, Gitelson Arkady, 2147, RUS, FM, 20, 2000, 135.39466415868637, 38, 2217.9473684210525 
34101737, F, Nazarova Anastasia, 2189, FIN, WFM, 20, 2001, 137.90127524534765, 55, 2260.163636363636 
34105414, M, Mikhailovsky Vladimir, 2215, RUS, CM, 20, 1999, 132.96507743299753, 72, 2347.2083333333335 
34106615, F, Solozhenkina Elizaveta, 2295, RUS, WGM, 20, 2003, 135.96145272499945, 140, 2261.4857142857145 
34106623, F, Strukova Ksenia, 1936, RUS, WCM, 20, 2003, 134.64688013889622, 27, 2033.7777777777778 
34107468, M, Sokolov Ilia, 1889, RUS, NULL, 20, 2000, 134.34697601426112, 27, 2090.0 
34108324, M, Geshko Aleksey, 2254, RUS, FM, 20, 2003, 134.06458627279105, 25, 2175.96 
34108570, M, Mukhutdinov Tigran, 2270, RUS, FM, 20, 2003, 131.71907223393015, 27, 2229.814814814815 
34110981, M, Kavyev Ruslan, 2329, RUS, FM, 20, 2003, 132.44573173759292, 36, 2112.8055555555557 
34111422, F, Nosacheva Mariya, 2157, RUS, WFM, 20, 2001, 138.51667622476285, 53, 2195.811320754717 
34111546, F, Bulatova Kamaliya, 2129, RUS, WFM, 20, 2003, 138.5390683841294, 64, 2134.21875 
34111597, F, Gutkovich Polina, 1921, RUS, WFM, 20, 2003, 135.19609372181407, 25, 1988.84 
34115428, F, Goganova Yana, 1958, RUS, WFM, 20, 1999, 136.62951732896306, 68, 2152.8823529411766 
34119741, F, Usacheva Glafira, 1880, RUS, NULL, 20, 2003, 136.66249533158648, 25, 2029.96 
34119962, M, Shubin Kirill, 2454, RUS, IM, 10, 2003, 132.6266062335887, 136, 2392.823529411765 
34124184, F, Borisova Ekaterina, 2223, RUS, FM, 20, 2000, 132.48144975489012, 77, 2238.818181818182 
34125911, M, Esipenko Aleksandr, 2156, RUS, NULL, 40, 2004, 137.07978162639174, 24, 2175.625 
34126268, M, Nuristani Iman, 2171, RUS, NULL, 20, 2002, 130.74780317885316, 21, 2354.5238095238096 
34126535, M, Vasiliev Georgiy, 2178, RUS, NULL, 20, 2003, 136.3316879026593, 29, 2240.206896551724 
34126926, F, Afanasieva Alexandra, 1863, RUS, WFM, 20, 2003, 139.77564608538694, 22, 1909.6363636363637 
34127035, F, Garifullina Leya, 2364, FID, IM, 10, 2004, 134.50067601231783, 139, 2214.2589928057555 
34127698, F, Miroshnik Ekaterina, 2111, RUS, WFM, 20, 2003, 137.75329841750795, 42, 1994.5 
34134015, M, Remizov Yaroslav, 2388, RUS, IM, 10, 2003, 135.3903131717361, 74, 2367.108108108108 
34135224, M, Chibukhchyan Erik, 2201, RUS, NULL, 20, 2000, 133.27055408612924, 39, 2351.3333333333335 
34136204, M, Ter-Saakian Grigorii, 2212, RUS, FM, 20, 2004, 135.62482463825603, 45, 2215.488888888889 
34139360, M, Tsvetkov Andrey, 2398, FID, FM, 10, 2005, 135.41698015128185, 113, 2310.0619469026547 
34142913, M, Slugin Yaroslav, 2103, RUS, NULL, 20, 2003, 129.24132500807963, 25, 2124.36 
3414370, M, Gasic Merino Franco, 2190, CHI, NULL, 20, 1995, 138.07952103712387, 23, 2228.0 
34146919, F, Yurasova Daria, 2048, RUS, WFM, 20, 2003, 132.57890558527373, 39, 2103.4102564102564 
34147222, M, Kolchin Maxim, 1990, RUS, NULL, 40, 2006, 137.48114576660814, 21, 2135.3333333333335 
34147290, M, Mochalin Faddey, 2043, RUS, NULL, 40, 2005, 132.45580393934614, 67, 2185.4776119402986 
